Wall time,Step,Value
1717389880.6512532,156,0.5202999711036682
1717389895.9894488,313,0.5626999735832214
1717389911.555277,470,0.6686000227928162
1717389927.0023534,627,0.7350000143051147
1717389942.6640809,784,0.7174000144004822
1717389958.1081386,941,0.699999988079071
1717389973.8519766,1098,0.698199987411499
1717389988.630138,1255,0.7907999753952026
1717390003.947753,1412,0.803600013256073
1717390019.6842318,1569,0.784500002861023
1717390034.9270144,1726,0.7876999974250793
1717390050.0340235,1883,0.8019999861717224
1717390065.3657286,2040,0.8086000084877014
1717390080.4788115,2197,0.8352000117301941
1717390095.4872694,2354,0.7741000056266785
1717390110.5308712,2511,0.842199981212616
1717390125.5925858,2668,0.8413000106811523
1717390140.6006305,2825,0.8248999714851379
1717390155.570821,2982,0.8210999965667725
1717390170.5295608,3139,0.7666000127792358
1717390185.9431446,3296,0.857200026512146
1717390201.2336948,3453,0.8476999998092651
1717390216.8444107,3610,0.8305000066757202
1717390232.2593772,3767,0.8615999817848206
1717390247.3608608,3924,0.8654999732971191
1717390262.441903,4081,0.8680999875068665
1717390278.1434581,4238,0.8684999942779541
1717390293.4900472,4395,0.8647000193595886
1717390308.4151037,4552,0.8641999959945679
1717390322.90253,4709,0.8855000138282776
1717390336.8873084,4866,0.847100019454956
1717390351.243589,5023,0.8646000027656555
1717390364.9093454,5180,0.8863999843597412
1717390379.2676764,5337,0.8748999834060669
1717390394.3193905,5494,0.8841999769210815
1717390409.0472786,5651,0.8712000250816345
1717390424.3493943,5808,0.8921999931335449
1717390439.6751826,5965,0.8748999834060669
1717390454.9437382,6122,0.8669000267982483
1717390470.49602,6279,0.8920999765396118
1717390486.3504074,6436,0.8902000188827515
1717390501.6093376,6593,0.8946999907493591
1717390516.6909947,6750,0.8686000108718872
1717390532.6463618,6907,0.8858000040054321
1717390547.6878536,7064,0.8931000232696533
1717390562.798266,7221,0.8980000019073486
1717390577.73691,7378,0.8914999961853027
1717390592.7849703,7535,0.9031000137329102
1717390607.9839518,7692,0.9002000093460083
1717390623.3178847,7849,0.8819000124931335
1717390638.636197,8006,0.8885999917984009
1717390653.9760094,8163,0.8930000066757202
1717390669.3877091,8320,0.8966000080108643
1717390684.7775362,8477,0.9060999751091003
1717390700.4357162,8634,0.9061999917030334
1717390716.1409283,8791,0.9078999757766724
1717390731.4187074,8948,0.9071000218391418
1717390746.9047604,9105,0.899399995803833
1717390762.049488,9262,0.9121999740600586
1717390777.34699,9419,0.9075000286102295
1717390792.8254166,9576,0.9154999852180481
1717390807.8317082,9733,0.9082000255584717
1717390822.927758,9890,0.9047999978065491
1717390838.3643827,10047,0.9104999899864197
1717390853.8048213,10204,0.913100004196167
1717390868.9539998,10361,0.9271000027656555
1717390884.0926557,10518,0.919700026512146
1717390899.202139,10675,0.91839998960495
1717390914.3447516,10832,0.9282000064849854
1717390929.6509483,10989,0.9236999750137329
1717390944.635221,11146,0.9241999983787537
1717390959.9389691,11303,0.9284999966621399
1717390975.2977147,11460,0.9241999983787537
1717390990.4772668,11617,0.9284999966621399
1717391005.684951,11774,0.9286999702453613
1717391020.967284,11931,0.9329000115394592
1717391036.3453343,12088,0.9347000122070312
1717391051.7284162,12245,0.9300000071525574
1717391067.0258522,12402,0.9323999881744385
1717391082.3342786,12559,0.9341999888420105
1717391097.8229854,12716,0.9330000281333923
1717391113.01044,12873,0.9394999742507935
1717391128.221553,13030,0.9391000270843506
1717391143.459402,13187,0.939300000667572
1717391158.9568963,13344,0.939300000667572
1717391174.1559603,13501,0.9386000037193298
1717391189.0853415,13658,0.9391000270843506
1717391204.5500536,13815,0.9380999803543091
1717391219.8655956,13972,0.9383000135421753
1717391235.5371206,14129,0.9397000074386597
1717391250.7434835,14286,0.9401999711990356
1717391265.8782616,14443,0.939300000667572
1717391281.1476817,14600,0.9394000172615051
1717391296.627378,14757,0.9401000142097473
1717391312.0369356,14914,0.9398999810218811
1717391327.3297968,15071,0.940500020980835
1717391342.546044,15228,0.940500020980835
1717391357.4385223,15385,0.9398000240325928
1717391372.7380064,15542,0.9406999945640564
1717391387.9711754,15699,0.9415000081062317
