Wall time,Step,Value
1717907659.2629828,156,0.3880000114440918
1717907670.0551066,313,0.446399986743927
1717907680.9507027,470,0.5055999755859375
1717907692.0014863,627,0.5415999889373779
1717907703.1551762,784,0.5622000098228455
1717907714.1880999,941,0.5719000101089478
1717907725.0915556,1098,0.5961999893188477
1717907736.0962622,1255,0.6140999794006348
1717907747.0752673,1412,0.6302000284194946
1717907758.0522423,1569,0.6600000262260437
1717907769.032692,1726,0.6538000106811523
1717907779.9600997,1883,0.6585000157356262
1717907790.940069,2040,0.6967999935150146
1717907801.8955233,2197,0.6984999775886536
1717907812.8224254,2354,0.6880999803543091
1717907823.9012704,2511,0.7129999995231628
1717907835.095294,2668,0.707099974155426
1717907846.1573112,2825,0.7348999977111816
1717907857.2619936,2982,0.7444000244140625
1717907868.2542663,3139,0.7526999711990356
1717907879.3032386,3296,0.7300000190734863
1717907890.363281,3453,0.7181000113487244
1717907901.2737072,3610,0.7577999830245972
1717907912.236199,3767,0.7574999928474426
1717907923.2569652,3924,0.7648000121116638
1717907934.4478462,4081,0.7878999710083008
1717907945.518812,4238,0.7646999955177307
1717907956.5250182,4395,0.7703999876976013
1717907967.5295007,4552,0.7961000204086304
1717907978.690396,4709,0.785099983215332
1717907990.0597491,4866,0.7978000044822693
1717908001.160213,5023,0.7930999994277954
1717908012.3313982,5180,0.7890999913215637
1717908023.794334,5337,0.7875000238418579
1717908034.890028,5494,0.7949000000953674
1717908045.9257903,5651,0.8100000023841858
1717908057.1976264,5808,0.795199990272522
1717908068.6365697,5965,0.7882000207901001
1717908079.7566066,6122,0.8080999851226807
1717908091.0042012,6279,0.8065999746322632
1717908102.2151425,6436,0.817799985408783
1717908114.1813395,6593,0.8077999949455261
1717908127.5732696,6750,0.8190000057220459
1717908141.9139752,6907,0.8198000192642212
1717908155.7293825,7064,0.8122000098228455
1717908169.2939389,7221,0.8277000188827515
1717908183.0697174,7378,0.8084999918937683
1717908196.9639,7535,0.8119999766349792
1717908210.893653,7692,0.8245000243186951
1717908224.6607826,7849,0.8321999907493591
1717908238.7947133,8006,0.8258000016212463
1717908252.5331914,8163,0.8125
1717908266.607237,8320,0.8216000199317932
1717908280.7673323,8477,0.8242999911308289
1717908294.6660655,8634,0.8338000178337097
1717908308.521326,8791,0.8260999917984009
1717908322.8279338,8948,0.8346999883651733
1717908336.574067,9105,0.8288999795913696
1717908350.3674111,9262,0.84170001745224
1717908364.3794565,9419,0.8248000144958496
1717908378.0554848,9576,0.8133000135421753
1717908392.2465472,9733,0.8269000053405762
1717908406.0613194,9890,0.7835000157356262
1717908419.85513,10047,0.8148999810218811
1717908433.7253087,10204,0.8188999891281128
1717908447.886625,10361,0.8319000005722046
1717908461.9817872,10518,0.8292999863624573
1717908475.7028117,10675,0.8258000016212463
1717908489.7747567,10832,0.8284000158309937
1717908503.8480828,10989,0.8328999876976013
1717908517.4981806,11146,0.8406999707221985
1717908531.514708,11303,0.8399999737739563
1717908545.3508265,11460,0.8379999995231628
1717908559.1573575,11617,0.8453999757766724
1717908573.3817434,11774,0.8210999965667725
1717908587.2383573,11931,0.8331999778747559
1717908601.2725253,12088,0.8485000133514404
1717908615.435265,12245,0.8339999914169312
1717908629.568971,12402,0.8507000207901001
1717908643.4115672,12559,0.8518999814987183
1717908657.0908113,12716,0.8431000113487244
1717908671.0577188,12873,0.8313999772071838
1717908685.049458,13030,0.8271999955177307
1717908698.8984575,13187,0.8529000282287598
1717908712.9891968,13344,0.8486999869346619
1717908727.1583586,13501,0.8360999822616577
1717908741.1677191,13658,0.8446000218391418
1717908755.3608718,13815,0.8398000001907349
1717908769.5506723,13972,0.8439000248908997
1717908783.6115687,14129,0.8471999764442444
1717908797.675312,14286,0.8550999760627747
1717908811.8371475,14443,0.8446000218391418
1717908825.679949,14600,0.8276000022888184
1717908839.4531364,14757,0.8119999766349792
1717908853.4719536,14914,0.8475000262260437
1717908867.298246,15071,0.8345000147819519
1717908881.2335799,15228,0.8392000198364258
1717908895.3403895,15385,0.8507999777793884
1717908909.2014122,15542,0.8381999731063843
1717908922.797213,15699,0.8406000137329102
