Wall time,Step,Value
1717382159.939707,156,0.5442000031471252
1717382173.3393972,313,0.5789999961853027
1717382186.9384828,470,0.6816999912261963
1717382200.496063,627,0.742900013923645
1717382213.9533186,784,0.7551000118255615
1717382227.4660132,941,0.7512999773025513
1717382241.055888,1098,0.7542999982833862
1717382254.435793,1255,0.7791000008583069
1717382268.0258365,1412,0.7777000069618225
1717382281.7715929,1569,0.7631999850273132
1717382295.4105158,1726,0.8248000144958496
1717382308.8201425,1883,0.822700023651123
1717382322.1879702,2040,0.8384000062942505
1717382335.5230343,2197,0.8468999862670898
1717382349.1007936,2354,0.8051000237464905
1717382362.4925342,2511,0.8618000149726868
1717382376.322156,2668,0.8202999830245972
1717382389.680096,2825,0.8396999835968018
1717382403.0788984,2982,0.8680999875068665
1717382416.4599032,3139,0.8633000254631042
1717382429.96829,3296,0.8754000067710876
1717382443.4956872,3453,0.8528000116348267
1717382457.1955736,3610,0.84579998254776
1717382470.616288,3767,0.8694000244140625
1717382484.1850421,3924,0.8550000190734863
1717382497.676882,4081,0.8629000186920166
1717382511.3346777,4238,0.892300009727478
1717382524.5767245,4395,0.8052999973297119
1717382538.2534227,4552,0.871999979019165
1717382551.8713126,4709,0.8895000219345093
1717382565.280635,4866,0.8805999755859375
1717382578.7719486,5023,0.8855000138282776
1717382592.3467932,5180,0.892799973487854
1717382605.8980172,5337,0.8884000182151794
1717382619.4426224,5494,0.8646000027656555
1717382632.7554283,5651,0.8967000246047974
1717382646.365073,5808,0.8949999809265137
1717382659.7413359,5965,0.896399974822998
1717382673.1286778,6122,0.9031999707221985
1717382686.4592447,6279,0.8955000042915344
1717382699.8703616,6436,0.8944000005722046
1717382713.220828,6593,0.9031999707221985
1717382726.537157,6750,0.9002000093460083
1717382740.2807214,6907,0.9071000218391418
1717382754.6269956,7064,0.9053999781608582
1717382768.8464825,7221,0.9057999849319458
1717382783.6449451,7378,0.8978000283241272
1717382797.9927304,7535,0.8873000144958496
1717382812.3230112,7692,0.914900004863739
1717382826.6700304,7849,0.90829998254776
1717382841.0444365,8006,0.9065999984741211
1717382855.4745326,8163,0.9053999781608582
1717382869.928688,8320,0.9132999777793884
1717382884.8475778,8477,0.9041000008583069
1717382899.5084975,8634,0.9099000096321106
1717382914.9287553,8791,0.9174000024795532
1717382930.4331768,8948,0.9200000166893005
1717382945.9497418,9105,0.9193999767303467
1717382961.3141112,9262,0.9139000177383423
1717382976.940113,9419,0.9160000085830688
1717382992.6107306,9576,0.9190999865531921
1717383008.4125996,9733,0.9196000099182129
1717383024.1129265,9890,0.9229000210762024
1717383039.8157508,10047,0.9211000204086304
1717383055.705883,10204,0.9236000180244446
1717383071.3772383,10361,0.9223999977111816
1717383087.668099,10518,0.925599992275238
1717383103.877203,10675,0.9276999831199646
1717383119.7985024,10832,0.9247000217437744
1717383135.182974,10989,0.928600013256073
1717383151.1135383,11146,0.9269000291824341
1717383167.1552045,11303,0.9298999905586243
1717383181.835329,11460,0.9258000254631042
1717383196.2107775,11617,0.9279000163078308
1717383210.483669,11774,0.9269999861717224
1717383225.0465846,11931,0.9301000237464905
1717383239.6405246,12088,0.9309999942779541
1717383254.4268162,12245,0.9327999949455261
1717383269.169024,12402,0.9269999861717224
1717383283.9154487,12559,0.933899998664856
1717383298.4822733,12716,0.9351000189781189
1717383313.050948,12873,0.9302999973297119
1717383327.51626,13030,0.9341999888420105
1717383342.216214,13187,0.9355999827384949
1717383357.239031,13344,0.933899998664856
1717383371.8906302,13501,0.9363999962806702
1717383386.451936,13658,0.9358999729156494
1717383400.776465,13815,0.9359999895095825
1717383415.5799603,13972,0.9352999925613403
1717383430.2281723,14129,0.9359999895095825
1717383444.8070755,14286,0.9383999705314636
1717383459.0411441,14443,0.9381999969482422
1717383473.7263603,14600,0.9387999773025513
1717383488.6916087,14757,0.9388999938964844
1717383503.2300432,14914,0.9386000037193298
1717383517.7907734,15071,0.9394000172615051
1717383532.5056808,15228,0.9391000270843506
1717383546.7791207,15385,0.939300000667572
1717383560.9887345,15542,0.9391999840736389
1717383575.3025522,15699,0.9399999976158142
