Wall time,Step,Value
1717378969.3984706,156,0.5475999712944031
1717378980.3750265,313,0.6442999839782715
1717378991.2755356,470,0.6937999725341797
1717379002.4907775,627,0.7526999711990356
1717379013.5238538,784,0.7749999761581421
1717379024.3692136,941,0.8080000281333923
1717379035.6072361,1098,0.8054999709129333
1717379046.9077218,1255,0.8309000134468079
1717379057.9580193,1412,0.8374999761581421
1717379068.8542497,1569,0.8382999897003174
1717379079.7088501,1726,0.8475000262260437
1717379090.6344223,1883,0.8514999747276306
1717379101.5882583,2040,0.859000027179718
1717379112.4998245,2197,0.8535000085830688
1717379123.3845968,2354,0.8682000041007996
1717379134.2747638,2511,0.8734999895095825
1717379145.3824677,2668,0.8754000067710876
1717379156.4017813,2825,0.876800000667572
1717379167.4042525,2982,0.8725000023841858
1717379178.236731,3139,0.873199999332428
1717379189.583968,3296,0.8798999786376953
1717379200.7715526,3453,0.8794999718666077
1717379211.6876237,3610,0.8809000253677368
1717379222.6869013,3767,0.8838000297546387
1717379233.7314484,3924,0.8787999749183655
1717379244.6529088,4081,0.8795999884605408
1717379255.9611518,4238,0.8827000260353088
1717379266.9577785,4395,0.8899000287055969
1717379278.1198852,4552,0.8876000046730042
1717379289.106085,4709,0.8902000188827515
1717379300.2524073,4866,0.8827000260353088
1717379311.1653175,5023,0.8855999708175659
1717379322.3013694,5180,0.8906999826431274
1717379333.337669,5337,0.8899999856948853
1717379344.186214,5494,0.892300009727478
1717379355.0170522,5651,0.8925999999046326
1717379365.9875438,5808,0.8902999758720398
1717379376.9778147,5965,0.8978000283241272
1717379387.8928072,6122,0.8946999907493591
1717379399.2672882,6279,0.8920000195503235
1717379410.170414,6436,0.8934999704360962
1717379421.0142503,6593,0.9004999995231628
1717379432.0321596,6750,0.9004999995231628
1717379442.9210985,6907,0.8974000215530396
1717379454.0023916,7064,0.9014000296592712
1717379464.8515394,7221,0.8968999981880188
1717379475.7510962,7378,0.8978999853134155
1717379486.9793808,7535,0.8963000178337097
1717379498.160807,7692,0.8960999846458435
1717379509.5851526,7849,0.8959000110626221
1717379520.7501965,8006,0.8952000141143799
1717379531.9049718,8163,0.8934999704360962
1717379542.8550117,8320,0.8949000239372253
1717379554.1332133,8477,0.8978000283241272
1717379565.2048566,8634,0.9014000296592712
1717379576.1773362,8791,0.8988000154495239
1717379587.3308918,8948,0.8999000191688538
1717379598.455488,9105,0.9023000001907349
1717379609.5218189,9262,0.9071999788284302
1717379620.8419008,9419,0.9057000279426575
1717379632.002393,9576,0.9071999788284302
1717379643.2174463,9733,0.9023000001907349
1717379654.2775755,9890,0.9021999835968018
1717379665.2340643,10047,0.9009000062942505
1717379676.6109316,10204,0.9017999768257141
1717379687.8453772,10361,0.9046000242233276
1717379699.3594916,10518,0.9085999727249146
1717379710.4277024,10675,0.9024999737739563
1717379721.6687958,10832,0.8984000086784363
1717379732.6144555,10989,0.9034000039100647
1717379743.6462915,11146,0.9009000062942505
1717379754.6181302,11303,0.9002000093460083
1717379765.8398879,11460,0.9049000144004822
1717379776.7255223,11617,0.9065999984741211
1717379787.881964,11774,0.9049000144004822
1717379798.7920384,11931,0.9071999788284302
1717379809.742813,12088,0.9032999873161316
1717379820.7208638,12245,0.9014999866485596
1717379831.9804275,12402,0.9028000235557556
1717379843.1185122,12559,0.9052000045776367
1717379854.100753,12716,0.9039000272750854
1717379865.0118346,12873,0.906499981880188
1717379875.939856,13030,0.9041000008583069
1717379886.8808486,13187,0.906499981880188
1717379897.7558615,13344,0.9082000255584717
1717379908.7192369,13501,0.9035999774932861
1717379919.867552,13658,0.9077000021934509
1717379931.1380858,13815,0.9086999893188477
1717379942.1045039,13972,0.9034000039100647
1717379953.0054865,14129,0.9081000089645386
1717379964.090784,14286,0.9120000004768372
1717379975.0643728,14443,0.9129999876022339
1717379985.93214,14600,0.909500002861023
1717379996.8499691,14757,0.9056000113487244
1717380007.717436,14914,0.90829998254776
1717380018.9077425,15071,0.9078999757766724
1717380030.102898,15228,0.9107999801635742
1717380041.012615,15385,0.9085000157356262
1717380052.1390724,15542,0.9081000089645386
1717380063.1455398,15699,0.9057000279426575
