Wall time,Step,Value
1717210159.4297986,2,0.10109999775886536
1717210168.42315,5,0.2556000053882599
1717210177.1942928,8,0.3003999888896942
1717210186.0160573,11,0.2655999958515167
1717210194.7962987,14,0.29820001125335693
1717210203.746856,17,0.3138999938964844
1717210212.337306,20,0.2879999876022339
1717210221.2353556,23,0.36410000920295715
1717210230.3669899,26,0.4052000045776367
1717210239.213037,29,0.4345000088214874
1717210248.0845659,32,0.43380001187324524
1717210257.1259272,35,0.4361000061035156
1717210274.7602692,41,0.47699999809265137
1717210283.6627743,44,0.4666000008583069
1717210292.5544205,47,0.5077000260353088
1717210301.4683511,50,0.4805000126361847
1717210310.2347717,53,0.534600019454956
1717210319.1113682,56,0.5777000188827515
1717210327.9809096,59,0.5723999738693237
1717210336.7179928,62,0.5669999718666077
1717210345.7800193,65,0.5957000255584717
1717210354.597272,68,0.5936999917030334
1717210363.4542434,71,0.5900999903678894
1717210381.0798497,77,0.5663999915122986
1717210389.9615262,80,0.5734999775886536
1717210398.919604,83,0.611299991607666
1717210407.953808,86,0.6043000221252441
1717210416.7590702,89,0.6087999939918518
1717210425.6803677,92,0.661899983882904
1717210434.7382329,95,0.5895000100135803
1717210443.7446253,98,0.6431000232696533
1717210452.5572407,101,0.708299994468689
1717210461.3757594,104,0.6780999898910522
1717210470.275104,107,0.7091000080108643
1717210479.3323119,110,0.7150999903678894
1717210488.08572,113,0.7041000127792358
1717210496.8251243,116,0.6748999953269958
1717210505.7833197,119,0.7102000117301941
1717210514.6372187,122,0.7092999815940857
1717210532.1760015,128,0.7641000151634216
1717210540.9561534,131,0.7706999778747559
1717210549.7942855,134,0.769599974155426
1717210558.5553298,137,0.7789999842643738
1717210567.148202,140,0.7457000017166138
1717210575.8420053,143,0.757099986076355
1717210584.7291005,146,0.7064999938011169
1717210593.6839535,149,0.7269999980926514
1717210602.4823194,152,0.7702999711036682
1717210611.4761922,155,0.7634999752044678
1717210620.1514118,158,0.7591000199317932
1717210629.023607,161,0.7994999885559082
1717210637.8266368,164,0.7908999919891357
1717210646.6240118,167,0.7616000175476074
1717210664.3226345,173,0.798799991607666
1717210672.9299033,176,0.7700999975204468
1717210690.3348553,182,0.8241000175476074
1717210698.9627433,185,0.7699999809265137
1717210707.8836787,188,0.8014000058174133
1717210716.7941425,191,0.8113999962806702
