Wall time,Step,Value
1717170647.2347085,9,0.2759000062942505
1717170655.774725,19,0.2921999990940094
1717170664.4484184,29,0.38499999046325684
1717170673.002054,39,0.4625999927520752
1717170681.574247,49,0.4499000012874603
1717170690.1453655,59,0.4555000066757202
1717170698.7932467,69,0.4964999854564667
1717170707.5361137,79,0.36070001125335693
1717170716.060944,89,0.5029000043869019
1717170724.662297,99,0.43290001153945923
1717170733.2294524,109,0.48339998722076416
1717170741.7667215,119,0.2671000063419342
1717170750.335973,129,0.3813000023365021
1717170758.8849487,139,0.2295999974012375
1717170767.4465773,149,0.4242999851703644
1717170775.9770913,159,0.3847000002861023
1717170784.5954397,169,0.5422000288963318
1717170793.174619,179,0.423799991607666
1717170801.7237382,189,0.5938000082969666
1717170810.3845594,199,0.6288999915122986
1717170819.117828,209,0.6134999990463257
1717170827.7452602,219,0.5314000248908997
1717170836.275075,229,0.7080000042915344
1717170844.8809156,239,0.6355000138282776
1717170853.4829345,249,0.5318999886512756
1717170862.0225034,259,0.6553999781608582
1717170870.584871,269,0.6539999842643738
1717170879.1472292,279,0.6409000158309937
1717170887.7421813,289,0.7804999947547913
1717170896.3972685,299,0.727400004863739
1717170904.9898984,309,0.7019000053405762
1717170913.5859609,319,0.7990999817848206
1717170922.1554663,329,0.7081000208854675
1717170930.8149748,339,0.8327999711036682
1717170939.4508364,349,0.6983000040054321
1717170948.0730245,359,0.8306999802589417
1717170956.6043637,369,0.8027999997138977
1717170965.1271617,379,0.8532999753952026
1717170973.7085521,389,0.7924000024795532
1717170982.2621148,399,0.8319000005722046
1717170990.8459718,409,0.8564000129699707
1717170999.556871,419,0.8147000074386597
1717171008.1881254,429,0.8504999876022339
1717171016.8344524,439,0.7735000252723694
1717171025.3704224,449,0.8119999766349792
1717171033.896147,459,0.8047999739646912
1717171042.5574362,469,0.857699990272522
1717171051.0888205,479,0.8906999826431274
1717171059.6596622,489,0.8725000023841858
1717171068.2393239,499,0.84579998254776
1717171076.8047225,509,0.868399977684021
1717171085.4126008,519,0.8510000109672546
1717171093.9335988,529,0.8806999921798706
1717171102.5880237,539,0.8683000206947327
1717171111.1660132,549,0.8913000226020813
1717171119.7208138,559,0.8744999766349792
1717171128.2703347,569,0.8626999855041504
1717171136.8660772,579,0.8644999861717224
1717171145.4087253,589,0.8909000158309937
1717171154.0457094,599,0.8833000063896179
1717171162.5962064,609,0.894599974155426
1717171171.1037614,619,0.8898000121116638
1717171179.6372702,629,0.8931000232696533
1717171188.2173626,639,0.8833000063896179
1717171196.8249114,649,0.8946999907493591
1717171205.4048693,659,0.8999999761581421
1717171213.9701562,669,0.8677999973297119
1717171222.5247264,679,0.8845000267028809
1717171231.037098,689,0.8945000171661377
1717171239.6254532,699,0.8982999920845032
1717171248.2190957,709,0.8962000012397766
1717171256.7186406,719,0.9014999866485596
1717171265.378169,729,0.9042999744415283
1717171273.9454072,739,0.910099983215332
1717171282.489258,749,0.911300003528595
1717171291.0704303,759,0.9045000076293945
1717171299.6682484,769,0.902899980545044
1717171308.267488,779,0.8909000158309937
1717171316.8746142,789,0.9136999845504761
1717171325.4117863,799,0.8999000191688538
1717171333.9590428,809,0.9096999764442444
1717171342.4832006,819,0.9133999943733215
1717171351.068923,829,0.9139999747276306
1717171359.676049,839,0.9158999919891357
1717171368.2881691,849,0.9176999926567078
1717171376.885616,859,0.9197999835014343
1717171385.4021628,869,0.917900025844574
1717171393.9339983,879,0.9218000173568726
1717171402.5097375,889,0.9187999963760376
1717171411.035224,899,0.9261000156402588
1717171419.5918689,909,0.9279000163078308
1717171428.127219,919,0.9269000291824341
1717171436.6448054,929,0.925000011920929
1717171445.2496119,939,0.9253000020980835
1717171453.7840815,949,0.9282000064849854
1717171462.3002908,959,0.930400013923645
1717171470.8495483,969,0.9302999973297119
1717171479.3489692,979,0.9277999997138977
1717171488.0539463,989,0.9297999739646912
1717171496.6234605,999,0.9330999851226807
