Wall time,Step,Value
1717175585.1572337,9,0.27950000762939453
1717175593.8597002,19,0.31139999628067017
1717175602.4720309,29,0.36419999599456787
1717175611.1030393,39,0.41510000824928284
1717175619.640933,49,0.5008999705314636
1717175628.218635,59,0.5336999893188477
1717175636.7926493,69,0.559499979019165
1717175645.4659045,79,0.6029999852180481
1717175654.063942,89,0.6049000024795532
1717175662.6283386,99,0.6044999957084656
1717175671.2213924,109,0.6014000177383423
1717175679.850535,119,0.6915000081062317
1717175688.4551935,129,0.7174000144004822
1717175696.9879498,139,0.6761999726295471
1717175705.5952692,149,0.714900016784668
1717175714.1692162,159,0.7516999840736389
1717175722.7476056,169,0.7494000196456909
1717175731.661641,179,0.767799973487854
1717175740.369339,189,0.7967000007629395
1717175749.0117152,199,0.7778000235557556
1717175757.8450458,209,0.7897999882698059
1717175766.453442,219,0.7936000227928162
1717175775.0424633,229,0.758400022983551
1717175783.6769814,239,0.8087000250816345
1717175792.2335196,249,0.8140000104904175
1717175800.9331076,259,0.7699999809265137
1717175809.5540128,269,0.801800012588501
1717175818.1736674,279,0.7777000069618225
1717175826.762207,289,0.8278999924659729
1717175835.4263382,299,0.8122000098228455
1717175844.02529,309,0.8421000242233276
1717175852.6630487,319,0.7958999872207642
1717175861.268889,329,0.8330000042915344
1717175869.929561,339,0.8324999809265137
1717175878.5756602,349,0.779699981212616
1717175887.279606,359,0.8148000240325928
1717175895.850893,369,0.836899995803833
1717175904.5190487,379,0.821399986743927
1717175913.11328,389,0.7993999719619751
1717175921.7498047,399,0.8174999952316284
1717175930.3051069,409,0.8353000283241272
1717175939.010808,419,0.8406000137329102
1717175947.596582,429,0.8447999954223633
1717175956.17699,439,0.8422999978065491
1717175964.743871,449,0.8040000200271606
1717175973.3407552,459,0.8514000177383423
1717175982.0816073,469,0.8418999910354614
1717175990.746154,479,0.8468999862670898
1717175999.364447,489,0.8388000130653381
1717176008.0257232,499,0.8396000266075134
1717176016.5867004,509,0.8535000085830688
1717176025.220553,519,0.8355000019073486
1717176033.8436482,529,0.8323000073432922
1717176042.5762827,539,0.8349999785423279
1717176051.1566944,549,0.8278999924659729
1717176059.8143413,559,0.8615999817848206
1717176068.3364193,569,0.8733000159263611
1717176076.9450595,579,0.8522999882698059
1717176085.498094,589,0.8269000053405762
1717176094.0956025,599,0.8320000171661377
1717176102.649929,609,0.8550999760627747
1717176111.1790366,619,0.8687999844551086
1717176119.6798809,629,0.8277000188827515
1717176128.2388852,639,0.7986000180244446
1717176136.861365,649,0.8565999865531921
1717176145.9042656,659,0.8282999992370605
1717176154.878427,669,0.8126000165939331
1717176163.816254,679,0.8489000201225281
1717176172.4021413,689,0.8628000020980835
1717176181.1752613,699,0.8395000100135803
1717176189.6964002,709,0.8549000024795532
1717176198.301675,719,0.8618000149726868
1717176207.0668406,729,0.8646000027656555
1717176215.6630588,739,0.8600999712944031
1717176224.284113,749,0.8651000261306763
1717176232.919225,759,0.8726000189781189
1717176241.6837878,769,0.8640999794006348
1717176250.3060427,779,0.871999979019165
1717176258.8462615,789,0.8777999877929688
1717176267.573935,799,0.8464000225067139
1717176276.1322253,809,0.857200026512146
1717176284.6974084,819,0.8758999705314636
1717176293.3108795,829,0.8743000030517578
1717176301.9376202,839,0.8619999885559082
1717176310.4487994,849,0.847599983215332
1717176319.1326487,859,0.86080002784729
1717176327.8416018,869,0.8827000260353088
1717176336.4487953,879,0.8389999866485596
1717176345.0219784,889,0.8637999892234802
1717176353.7068138,899,0.8791999816894531
1717176362.2489002,909,0.8848000168800354
1717176370.8050885,919,0.8845000267028809
1717176379.383603,929,0.8756999969482422
1717176388.1813753,939,0.8622000217437744
1717176396.7257013,949,0.8586999773979187
1717176405.291561,959,0.8687999844551086
1717176414.0220032,969,0.8629999756813049
1717176422.5969298,979,0.8634999990463257
1717176431.3358335,989,0.866599977016449
1717176439.9743094,999,0.8593000173568726
