Wall time,Step,Value
1717356576.5675395,156,0.5439000129699707
1717356588.6711137,313,0.6363000273704529
1717356601.6248322,470,0.6973999738693237
1717356615.4671664,627,0.7493000030517578
1717356629.2790158,784,0.7728999853134155
1717356642.856077,941,0.8064000010490417
1717356656.3342462,1098,0.794700026512146
1717356670.0367887,1255,0.8306000232696533
1717356684.1130192,1412,0.8370000123977661
1717356697.9092681,1569,0.847599983215332
1717356711.7298577,1726,0.8458999991416931
1717356725.4402485,1883,0.8590999841690063
1717356739.5654528,2040,0.8565000295639038
1717356753.4258983,2197,0.8604999780654907
1717356767.4640312,2354,0.8730000257492065
1717356780.957532,2511,0.8776999711990356
1717356794.8705196,2668,0.8763999938964844
1717356809.0097523,2825,0.8805999755859375
1717356822.9639208,2982,0.8870999813079834
1717356836.7371895,3139,0.8920999765396118
1717356850.6325166,3296,0.8898000121116638
1717356864.4687037,3453,0.8963000178337097
1717356878.1359422,3610,0.8931999802589417
1717356892.0139537,3767,0.8988999724388123
1717356905.873648,3924,0.9042999744415283
1717356919.5130358,4081,0.8985000252723694
1717356933.2957134,4238,0.9034000039100647
1717356946.873996,4395,0.9079999923706055
1717356960.7941432,4552,0.9009000062942505
1717356974.8034368,4709,0.9081000089645386
1717356988.503453,4866,0.9096999764442444
1717357002.2398002,5023,0.9028000235557556
1717357016.1404815,5180,0.9053000211715698
1717357029.7413666,5337,0.9122999906539917
1717357043.397224,5494,0.9067000150680542
1717357057.2444637,5651,0.9075999855995178
1717357070.8443491,5808,0.9139000177383423
1717357084.8526747,5965,0.9101999998092651
1717357098.414236,6122,0.9096999764442444
1717357112.1619277,6279,0.9128000140190125
1717357126.029374,6436,0.9136999845504761
1717357139.4270253,6593,0.9118000268936157
1717357152.9722717,6750,0.907800018787384
1717357166.7309482,6907,0.9128999710083008
1717357180.2420394,7064,0.9142000079154968
1717357193.9346814,7221,0.9146999716758728
1717357207.7532518,7378,0.9158999919891357
1717357221.5956216,7535,0.9150000214576721
1717357234.913874,7692,0.913100004196167
1717357248.5617516,7849,0.9158999919891357
1717357262.2942576,8006,0.9175999760627747
1717357275.9737625,8163,0.9144999980926514
1717357289.7687867,8320,0.9128000140190125
1717357303.682168,8477,0.9171000123023987
1717357317.5933542,8634,0.9187999963760376
1717357331.0661378,8791,0.91839998960495
1717357344.9429932,8948,0.9182999730110168
1717357359.1283667,9105,0.9172999858856201
1717357373.0012662,9262,0.9164000153541565
1717357386.828863,9419,0.9210000038146973
1717357400.592091,9576,0.9140999913215637
1717357414.2739213,9733,0.920199990272522
1717357427.8883693,9890,0.921999990940094
1717357441.4803293,10047,0.9200999736785889
1717357455.3517296,10204,0.919700026512146
1717357468.925761,10361,0.92330002784729
1717357482.434692,10518,0.925599992275238
1717357496.0590057,10675,0.9258000254631042
1717357510.0163453,10832,0.9222999811172485
1717357523.609638,10989,0.9254000186920166
1717357537.2574692,11146,0.9269999861717224
1717357551.0419724,11303,0.9271000027656555
1717357564.575004,11460,0.9218999743461609
1717357578.1697624,11617,0.9254000186920166
1717357591.9208555,11774,0.9279999732971191
1717357605.7744906,11931,0.9280999898910522
1717357619.4652505,12088,0.9271000027656555
1717357633.3200378,12245,0.9248999953269958
1717357647.1753683,12402,0.9269999861717224
1717357660.9664187,12559,0.932200014591217
1717357674.8548295,12716,0.9283999800682068
1717357688.29327,12873,0.930400013923645
1717357701.8723097,13030,0.930400013923645
1717357715.7290776,13187,0.930400013923645
1717357729.9219415,13344,0.9330999851226807
1717357743.4265997,13501,0.9314000010490417
1717357757.441123,13658,0.9333999752998352
1717357771.4564905,13815,0.9326000213623047
1717357784.96742,13972,0.9332000017166138
1717357798.5168018,14129,0.9345999956130981
1717357812.2076175,14286,0.9351999759674072
1717357825.814364,14443,0.9362999796867371
1717357839.4824498,14600,0.9366000294685364
1717357853.28323,14757,0.9370999932289124
1717357866.9257004,14914,0.9370999932289124
1717357880.3853335,15071,0.9369999766349792
1717357893.694548,15228,0.9366000294685364
1717357907.4810178,15385,0.9366999864578247
1717357921.0538998,15542,0.9372000098228455
1717357934.659555,15699,0.9359999895095825
